Id,Latitude,Longitude,On street,Zipcode,Installation Date
9734,40.7185892,-73.9948666,BOWERY ST.,10013,08/24/2015
9733,40.7264915,-74.0024498,PRINCE ST.,10012,07/29/2015
9732,40.7311247,-73.9996464,W4TH ST.,10011,07/30/2015
9731,40.7288026,-74.0003283,BLEECKER ST,10012,05/11/2016
9729,40.7291236,-73.9948586,MERCER ST.,10003,07/30/2015
9728,40.7300211,-73.9939637,MERCER ST.,10003,07/29/2015
9727,40.7305672,-73.9925384,BROADWAY,10003,07/27/2015
9725,40.7322911,-73.9962042,5TH AVE,10003,07/29/2015
9724,40.7411672,-73.9890801,BROADWAY,10010,07/29/2015
9723,40.7437006,-73.9889390,BROADWAY,10010,12/01/2016
9722,40.7412116,-74.0016131,8TH AVE.,10011,07/30/2015
9721,40.7422738,-74.0005305,8TH AVE.,10011,07/29/2015
9720,40.7441594,-73.9954673,7TH AVE.,10011,07/29/2015
9719,40.7342642,-73.9897452,E14TH ST.,10003,11/12/2014
9718,40.7348928,-73.9907626,E14th St,10003,09/23/2015
9717,40.7334515,-73.9872195,3rd Ave,10003,11/12/2014
9716,40.7359604,-73.9896655,Union Sq East,10003,05/11/2016
9715,40.7376099,-73.9880884,Park Ave. S.,10003,01/08/2015
9714,40.7318377,-73.9880750,3rd Ave,10003,11/12/2014
9713,40.7347359,-73.9862811,3rd Ave,10003,11/12/2014
9607,40.7341408,-74.0085625,WASHINGTON ST.,10014,09/11/2014
9605,40.7312011,-74.0099729,MORTON ST.,10014,07/27/2015
9603,40.7346430,-74.0097894,PERRY ST.,10014,12/03/2014
9596,40.7160532,-74.0025432,LAFAYETTTE ST.,10013,09/11/2014
9594,40.7162562,-74.0046571,BROADWAY,10007,09/11/2014
9593,40.7173102,-74.0048555,LEONARD ST.,10013,07/29/2015
9592,40.7183943,-74.0054040,Church Street,10013,10/20/2014
9591,40.7170988,-74.0060893,CHURCH ST.,10013,09/11/2014
9590,40.7184080,-74.0071716,LEONARD ST.,10013,09/11/2014
9588,40.7399760,-73.9896469,BROADWAY,10010,09/11/2014
9587,40.7373221,-73.9927975,5TH AVE.,10011,09/11/2014
9585,40.7354170,-73.9900229,UNION SQ. E.,10003,06/11/2015
9584,40.7367979,-73.9931584,5TH AVE.,10011,12/03/2014
9583,40.7352415,-73.9916142,E14TH ST.,10003,06/11/2015
9582,40.7360678,-73.9934507,5TH AVE.,10003,09/11/2014
9581,40.7354283,-73.9941544,5TH AVE.,10011,09/11/2014
9580,40.7339322,-73.9910406,BROADWAY,10003,09/09/2014
9579,40.7347009,-73.9944540,5TH AVE.,10003,09/09/2014
9577,40.7338884,-73.9929205,UNIVERSITY PL.,10003,07/29/2015
9574,40.7339297,-73.9950206,5TH AVE.,10003,09/09/2014
9573,40.7334000,-73.9956232,5TH AVE.,10011,09/09/2014
9557,40.7428165,-73.9864635,MADISON AVE.,10010,05/09/2017
9556,40.7420508,-73.9870266,MADISON AVE.,10010,07/27/2015
9555,40.7414305,-73.9874706,MADISON AVE.,10010,07/29/2015
9554,40.7382601,-73.9855695,LEXINGTON AVE.,10010,09/09/2014
9553,40.7408544,-73.9902133,5TH AVE.,10010,11/12/2014
9551,40.7369565,-73.9865224,IRVING PL.,10003,11/12/2014
9549,40.7578155,-73.9792341,West 48th Street,10020,09/09/2014
9548,40.7552488,-73.9773760,MADISON AVE.,10017,08/24/2015
9546,40.7539864,-73.9782932,MADISON AVE.,10017,07/29/2015
9543,40.7620612,-73.9660605,3RD AVE.,10022,10/20/2014
9542,40.7660772,-73.9795022,7TH AVE.,10019,10/20/2014
9541,40.7601953,-73.9677292,3RD AVE.,10022,07/27/2015
9540,40.7603929,-73.9799263,6th Avenue,10020,10/20/2014
9539,40.7586406,-73.9772431,5th Avenue,10111,11/12/2014
9537,40.7552068,-73.9734165,LEXINGTON AVE.,10017,07/29/2015
9536,40.7560886,-73.9770003,MADISON AVE.,10017,07/29/2015
9535,40.7540981,-73.9742290,LEXINGTON AVE.,10017,07/27/2015
9534,40.7548344,-73.9779176,Madison Ave,10017,07/27/2015
9533,40.7555182,-73.9795308,5TH AVE.,10036,07/29/2015
9527,40.7067043,-74.0068710,Pearl St,10005,09/08/2015
9525,40.7076732,-74.0067593,Gold St,10038,09/08/2015
9524,40.7073984,-74.0112317,Wall St,10005,09/08/2015
9523,40.7073055,-74.0055401,Pearl St,10038,07/27/2015
9521,40.7046566,-74.0083098,Water St,10005,07/27/2015
9519,40.7066684,-74.0100522,Wall St,10005,08/24/2015
9518,40.7049609,-74.0127029,Beaver St,10004,07/27/2015
9516,40.7065200,-74.0119493,New St,10004,08/24/2015
9514,40.7049493,-74.0172185,Battery Pl,10280,05/10/2016
9513,40.7053750,-74.0154405,Washington St,10006,07/27/2015
9510,40.7416725,-74.0068060,W 14th St,10011,07/27/2015
9505,40.7402920,-74.0057052,9th Ave,10014,08/24/2015
9504,40.7338415,-74.0098470,Charles St,10014,07/27/2015
9503,40.7636715,-73.9733265,5th Ave,10022,07/27/2015
9502,40.7632358,-73.9765611,W 56th St,10019,07/27/2015
9501,40.7616138,-73.9768937,W 54th St,10019,07/27/2015
9500,40.7648675,-73.9703478,Madison Ave,10065,07/27/2015
9499,40.7649302,-73.9685680,Park Ave,10065,07/27/2015
9498,40.7623122,-73.9704897,Park Ave,10022,07/24/2015
9497,40.7614705,-73.9743164,E 55th St,10022,08/24/2015
9496,40.7622034,-73.9744425,5th Ave,10022,07/27/2015
9495,40.7667644,-73.9712964,5th Ave,10065,07/24/2015
9494,40.7656475,-73.9547558,York Ave,10021,07/24/2015
9493,40.7636444,-73.9562264,York Ave,10065,07/24/2015
9413,40.7547448,-73.9836674,w42nd st,10036,08/26/2014
9404,40.7313168,-73.9994407,Washington SQ W,10011,05/29/2014
9403,40.7315968,-73.9992062,Washington SQ W,10011,05/29/2014
9402,40.7321128,-73.9986325,Washington SQ W,10011,09/26/2014
9401,40.7301695,-73.9977016,Washington SQ S,10011,08/07/2014
9400,40.7308913,-73.9991701,Washington SQ S,10011,08/07/2014
9399,40.7310670,-73.9964027,Washinton SQ N,10011,09/11/2014
9397,40.7307979,-73.9955584,University Place,10003,05/29/2014
9396,40.7317202,-73.9974851,Washington Sq. Pk N,10011,08/07/2014
9395,40.7298757,-73.9963667,Washington Sq East,10011,08/07/2014
9394,40.7304658,-73.9958759,Washington SQ E,10011,08/07/2014
9393,40.7295930,-73.9964749,Washington SQ E,10003,05/29/2014
9388,40.7641326,-73.9730014,5TH AVE,10022,05/29/2014
9387,40.7637896,-73.9734961,5TH AVE,10019,08/06/2014
9385,40.7624037,-73.9745110,5TH AVE,10019,05/29/2014
9384,40.7616929,-73.9747712,5TH AVE,10022,08/20/2014
9383,40.7609272,-73.9753274,5TH AVE,10022,08/06/2014
9382,40.7607681,-73.9756992,5TH AVE,10019,05/29/2014
9381,40.7600820,-73.9759558,5TH AVE,10022,05/29/2014
9380,40.7591873,-73.9766058,5TH AVE,10022,08/07/2014
9379,40.7584299,-73.9771656,5TH AVE,10022,08/07/2014
9378,40.7581034,-73.9776422,5TH AVE,10020,08/07/2014
9377,40.7571702,-73.9780756,5TH AVE,10017,08/07/2014
9376,40.7566297,-73.9787183,5TH AVE,10036,08/07/2014
9375,40.7554331,-73.9793323,5TH AVE,10017,08/07/2014
9374,40.7546536,-73.9799100,5TH AVE,10017,08/26/2014
9373,40.7542036,-73.9802422,5TH AVE,10017,08/22/2014
9356,40.7530678,-73.9840396,W40th st,10018,04/05/2017
9353,40.7523387,-73.9823028,West 40th Street,10018,04/05/2017
9340,40.7524664,-73.9815024,5TH AVE,10017,08/11/2014
9339,40.7531058,-73.9810330,5TH AVE,10017,07/24/2015
9333,40.7466461,-73.9936590,7th avenue,10001,09/26/2014
9316,40.7483669,-73.9923849,7th avenue,10001,08/07/2014
9315,40.7478756,-73.9927530,7th avenue,10001,08/07/2014
9314,40.7471950,-73.9935254,7th avenue,10001,08/07/2014
9313,40.7460258,-73.9941102,7th ave,10001,08/07/2014
9295,40.7277369,-73.9946867,Great Jones Street,10012,08/26/2014
9294,40.7283222,-73.9957065,West 3rd,10012,08/26/2014
9293,40.7288876,-73.9950895,W4th St,10003,08/26/2014
9274,40.7284373,-73.9941288,Broadway,10003,08/26/2014
9225,40.7022192,-74.0098423,South St,10004,09/08/2015
9224,40.7028338,-74.0116457,Water St.,10004,05/01/2015
9223,40.7040909,-74.0116604,Broad St.,10004,07/29/2015
9222,40.7045879,-74.0093017,Pearl St,10005,07/27/2015
9221,40.7534379,-73.9810545,5th Ave,10018,09/08/2015
9220,40.7521700,-73.9819681,5th Ave,10018,07/24/2015
9218,40.7544565,-73.9829600,W 42nd St,10036,07/29/2015
9217,40.7542976,-73.9846565,6th Ave,10036,07/29/2015
9216,40.7543006,-73.9869990,Broadway,10018,07/29/2015
9213,40.7530271,-73.9873962,Broadway,10018,07/29/2015
9202,40.7104126,-74.0038379,Gold St,10038,01/08/2019
9196,40.7076868,-74.0084040,William St,10005,07/29/2015
9190,40.7065670,-74.0084219,Pine St,10005,08/24/2015
9187,40.7050464,-74.0084433,Pearl St,10005,09/02/2015
9186,40.7071680,-74.0095221,Pine St,10005,08/24/2015
9142,40.7552017,-73.9753908,Park Ave,10017,09/21/2015
9141,40.7542496,-73.9769432,Vanderbilt Ave,10017,09/21/2015
9140,40.7570344,-73.9718492,E 51st Street,10022,09/21/2015
9139,40.7520312,-73.9736776,3rd Avenue,10017,09/21/2015
9138,40.7498108,-73.9741007,41st Street,10017,09/21/2015
9137,40.7631401,-73.9782072,6th Ave,10019,08/25/2015
9135,40.7687647,-73.9819058,Broadway,10023,08/25/2015
9134,40.7499887,-73.9722420,2nd Ave,10017,09/21/2015
8957,40.7350878,-73.9916395,East 14th Street,10003,02/07/2014
8956,40.7347858,-73.9905245,East 14th Street,10003,07/29/2015
8953,40.7370063,-73.9902933,East 17th Street,10003,07/24/2015
8895,40.7720493,-73.9768540,West Drive,10023,09/11/2015
8894,40.7715929,-73.9733991,Central Park Driveway,10065,01/08/2019
8893,40.7801815,-73.9645889,East Drive,10028,09/11/2015
8888,40.7815278,-73.9693076,West Drive,10024,09/18/2015
8887,40.7762074,-73.9761882,W 72nd Street,10023,03/13/2014
8886,40.7738872,-73.9720009,Terrace Drive,10023,01/08/2019
8885,40.7843869,-73.9584375,5th Avenue (Museum Mile),10128,01/08/2019
8884,40.7816813,-73.9604158,5th Avenue,10028,03/14/2014
8883,40.7806391,-73.9619492,84th Street Transverse,10028,09/08/2014
8882,40.7784161,-73.9628062,5th Avenue,10028,03/13/2014
8881,40.7802027,-73.9715217,79th Street Transverse,10024,03/14/2014
8880,40.7794640,-73.9700993,79th Street Transverse,10024,03/14/2014
8879,40.7788096,-73.9660664,East Drive,10075,01/15/2015
8878,40.7840742,-73.9665440,86th Steet Transverse,10024,09/02/2014
8877,40.7821931,-73.9635046,86th Street Transverse,10028,09/02/2014
8876,40.7725300,-73.9787998,Central Park West,10023,03/13/2014
8875,40.7711739,-73.9777389,West Drive,10023,09/11/2015
8874,40.7699023,-73.9743962,Center Drive,10065,09/11/2015
8856,40.7659296,-73.9832928,8th Ave,10019,07/29/2015
8855,40.7686307,-73.9850467,9th Ave/Columbus Ave,10019,07/24/2015
8613,40.7354145,-74.0083093,Washington Street,10014,04/16/2012
8399,40.7544303,-73.9968779,W 35th St,10001,09/02/2015
8397,40.7608824,-73.9713097,Park Ave,10022,08/21/2013
8396,40.7602517,-73.9737141,Madison Ave,10022,08/21/2013
8395,40.7604415,-73.9756957,5th Ave,10022,09/26/2014
8393,40.7573878,-73.9781613,5th Avenue,10020,04/16/2012
8373,40.7669892,-73.9537801,York Ave,10021,04/05/2012
8358,40.7578810,-73.9661781,2nd Avenue,10022,04/05/2012
8354,40.7565702,-73.9611111,Sutton Place S,10022,04/05/2012
8353,40.7663674,-73.9568852,1st Avenue,10021,05/22/2015
8348,40.7623931,-73.9571297,York Avenue,10065,04/05/2012
8347,40.7537556,-73.9660864,1st Avenue,10022,04/05/2012
8346,40.7546986,-73.9717311,3rd Avenue,10017,04/05/2012
8344,40.7497192,-73.9700441,43rd Street,10017,04/05/2012
8342,40.7483648,-73.9763570,3rd Avenue,10016,04/05/2012
8153,40.7591064,-73.9705633,Lexington Ave,10022,12/22/2010
7523,40.7564614,-73.9979209,10th Ave,10018,11/15/2010
7520,40.7363505,-74.0067297,Greenwich St,10014,11/15/2010
7519,40.7353597,-74.0050084,Bleeker St,10014,11/09/2010
7518,40.7345527,-74.0060548,Hudson St,10014,11/15/2010
7517,40.7325324,-74.0085767,Washington St,10014,05/17/2011
7516,40.7317092,-74.0053437,Barrow St,10014,05/17/2011
7515,40.7301391,-74.0069708,Hudson St,10014,05/17/2011
7514,40.7290355,-74.0092329,W Houston St,10014,11/15/2010
7449,40.7934558,-73.9453000,Lexington Ave,10029,05/17/2011
7447,40.7852114,-73.9532764,Park Ave,10128,11/09/2010
7446,40.7730198,-73.9621738,Park Ave,10021,11/09/2010
7445,40.7705632,-73.9622185,Lexington Ave,10021,11/09/2010
7444,40.7666947,-73.9672928,Park Ave,10065,11/09/2010
7443,40.7636706,-73.9694819,Park Ave,10065,05/17/2011
7442,40.7323952,-73.9913836,Broadway,10003,12/09/2010
7441,40.7321291,-73.9944290,University Pl,10003,11/09/2010
7440,40.7296558,-73.9906840,Cooper Sq,10003,11/03/2010
7438,40.7278856,-73.9930042,Lafayette St,10003,11/03/2010
7437,40.7272435,-73.9951365,Broadway,10012,11/03/2010
7436,40.7268181,-73.9966699,Mercer St,10012,11/03/2010
7435,40.7238730,-73.9970489,Prince St,10012,04/05/2012
7434,40.7224018,-73.9971788,Lafayette St (Cleveland Pl),10012,11/03/2010
7433,40.7218968,-73.9998846,Broadway,10012,11/03/2010
7414,40.7196488,-73.9980844,Grand St,10013,11/03/2010
7413,40.7175298,-73.9962736,Hester St,10013,11/03/2010
7353,40.7528734,-73.9874504,Broadway,10018,03/14/2011
7338,40.7500249,-73.9951926,8th Avenue,10001,11/05/2010
7335,40.7687345,-73.9815592,Central Park West,10023,11/05/2010
7334,40.7136047,-73.9946217,Market Street,10002,11/04/2010
7333,40.7154004,-73.9771767,Delancey Street,10002,01/11/2011
7329,40.7158528,-73.9992713,Bayard Street,10013,10/01/2010
7326,40.7243777,-73.9908976,2nd Avenue,10003,10/01/2010
7324,40.7409591,-74.0014868,8th Avenue,10011,11/23/2010
7323,40.7433196,-73.9997582,8th Avenue,10011,11/24/2010
7320,40.7606537,-73.9800598,6th Avenue,10019,11/23/2010
7311,40.7844532,-73.9518506,Lexington Avenue,10128,10/19/2010
7310,40.7705864,-73.9508858,York Avenue,10075,10/20/2010
7306,40.7561357,-73.9790974,5th Avenue,10036,12/22/2010
7304,40.7408518,-74.0074266,Washington Street,10014,01/06/2011
7303,40.7292582,-73.9976187,W 3rd Street,10012,08/17/2010
7299,40.7113014,-73.9882410,Cherry Street,10002,10/18/2010
7297,40.7160913,-73.9917573,Allen Street,10002,10/28/2010
7295,40.7102672,-73.9963425,Cherry Street,10002,10/01/2010
7294,40.7093395,-74.0016231,Dover Street,10038,10/18/2010
7293,40.7063581,-74.0112857,Broad Street,10005,09/22/2010
7291,40.7082105,-74.0144637,Washington Street,10006,10/06/2010
7288,40.7182378,-74.0072004,West Broadway,10013,10/08/2010
7287,40.7533446,-73.9808344,5th Avenue,10017,12/22/2010
7286,40.7519312,-73.9821341,5th Avenue,10018,12/06/2010
7283,40.7789505,-73.9820908,Broadway,10023,11/26/2010
7277,40.7782712,-73.9566067,Lexington Avenue,10028,10/01/2010
7275,40.7718153,-73.9635608,Park Avenue,10021,10/01/2010
7274,40.7690040,-73.9631291,Lexington Avenue,10021,10/19/2010
7273,40.7667023,-73.9650474,Lexington Avenue,10065,11/23/2010
7267,40.7635776,-73.9849973,8th Avenue,10019,11/05/2010
7260,40.7380908,-74.0040415,8th Avenue,10014,01/06/2011
7259,40.7354915,-73.9983618,6th Avenue,10011,01/06/2011
7258,40.7380660,-73.9945403,16th Street,10011,11/05/2010
7257,40.7392021,-73.9914116,5th Avenue,10011,03/14/2011
7256,40.7384333,-73.9877923,Park Avenue,10010,11/23/2010
7255,40.7314911,-73.9826592,1st Avenue,10003,11/04/2010
7254,40.7350451,-73.9797211,1st Avenue,10010,11/09/2010
7252,40.7296997,-73.9899660,3rd Avenue,10003,10/18/2010
7251,40.7297433,-73.9869641,2nd Avenue,10003,10/19/2010
7250,40.7303780,-73.9947214,Greene Street,10003,10/19/2010
7245,40.7243231,-73.9978317,Broadway,10012,10/18/2010
7243,40.7263547,-73.9770431,Avenue C,10009,01/06/2011
7239,40.7148178,-74.0078350,Chambers Street,10007,10/28/2010
7237,40.7140001,-74.0020020,Pearl Street,10007,10/28/2010
7236,40.7090263,-74.0077982,John Street,10038,10/28/2010
7175,40.7241474,-74.0044231,6th Avenue,10012,10/08/2010
7156,40.7120458,-73.9976878,Madison Street,10038,10/12/2010
7154,40.7342607,-73.9834090,2nd Avenue,10003,11/05/2010
7106,40.7560603,-73.9908536,40th Street,10018,01/25/2012
7104,40.7192896,-73.9766018,East Houston Street,10009,04/16/2013
7094,40.7591497,-73.9808327,6th Avenue,10020,12/06/2010
7093,40.7554781,-73.9717704,49th Street,10022,12/22/2010
7076,40.7629459,-73.9820373,7th Avenue,10019,03/04/2011
7072,40.7068965,-74.0051325,Water Street,10038,10/01/2010
7069,40.7918090,-73.9672516,95th Street,10025,10/01/2010
7067,40.7761680,-73.9872872,West End Avenue,10023,10/14/2010
7065,40.7300048,-74.0021468,6th Avenue,10014,10/01/2010
7064,40.7481064,-73.9955861,28th Street,10001,11/15/2010
7061,40.7438798,-73.9762106,2nd Avenue,10016,11/04/2010
7060,40.7297578,-73.9748554,Avenue C,10009,11/05/2010
7059,40.7359661,-73.9912496,Union Square Park West,10003,01/06/2011
7056,40.7260797,-73.9744202,Avenue D,10009,11/23/2010
7054,40.7091276,-74.0116252,Cedar Street,10006,03/04/2011
7053,40.7076453,-74.0124437,Rector Street,10006,07/13/2010
6763,40.7710398,-73.9679622,5th Ave,10021,11/05/2009
6761,40.7885443,-73.9554083,5th Ave,10029,05/03/2012
6759,40.7803699,-73.9613680,5th Ave,10028,12/22/2010
6758,40.7922540,-73.9524914,5th Ave,10029,09/02/2015
6757,40.7788254,-73.9739053,Central Park West,10023,10/07/2009
6755,40.7846203,-73.9580542,5th Ave,10128,11/05/2009
6754,40.7764699,-73.9621357,Madison Ave,10075,11/05/2009
6753,40.7661244,-73.9694447,Madison Ave,10065,11/05/2009
6215,40.7936570,-73.9608980,West Drive,10025,03/26/2009
6214,40.7894536,-73.9574842,EAST DR,10029,03/26/2009
6195,40.7671526,-73.9768557,Center Drive,10019,03/05/2009
6193,40.7735273,-73.9706400,Terrace Drive,10021,03/05/2009
5086,40.7889306,-73.9702431,Columbus Ave,10024,09/22/2009
5085,40.7918165,-73.9647128,Central Park West,10025,03/18/2009
5084,40.7851399,-73.9692915,Central Park West,10024,03/18/2009
5082,40.7724915,-73.9785291,Central Park West,10023,03/18/2009
5081,40.7709799,-73.9833421,Columbus Ave,10023,03/18/2009
5079,40.7755704,-73.9646600,5th Ave,10021,03/18/2009
5075,40.7654992,-73.9719178,E 61st St,10065,03/18/2009
5074,40.7012088,-74.0123523,Whitehall St,10004,03/18/2009
5073,40.7042366,-74.0089410,Water St,10005,03/18/2009
5062,40.7058066,-74.0098068,Exchange Pl,10005,03/18/2009
5061,40.7030615,-74.0129153,Whitehall St,10004,03/18/2009
5060,40.7045435,-74.0144484,Battery Pl,10004,04/21/2009
5059,40.7062700,-74.0141855,Trinity Place,10006,03/18/2009
5058,40.7062832,-74.0180051,Battery Pl,10280,10/13/2009
5057,40.7064316,-74.0168041,Little West St,10280,09/22/2009
5056,40.7085642,-74.0174719,South End Ave,10280,09/22/2009
5055,40.7094069,-74.0168553,Rector Pl,10280,09/22/2009
5034,40.8765487,-73.9095812,W 227th St,10463,12/22/2008
4283,40.8750165,-73.9123856,W 225th St,10463,12/24/2008
4282,40.8738637,-73.9088002,W 225th St,10463,01/08/2009
2457,40.7836950,-73.9652154,86th Street Transverse,10024,11/26/2008
2455,40.7981310,-73.9538235,Central Park Lenox Avenue Approach,10026,11/14/2008
2351,40.7270239,-73.9966627,Mercer Street,10012,07/23/2008
2349,40.7291044,-73.9957786,West 4th Street,10012,08/06/2008
2346,40.7306497,-73.9955512,WAVERLY PL,10003,08/06/2008
2345,40.7322637,-73.9985134,MAC DOUGAL ST,10011,06/17/2008
2194,40.7116193,-74.0156367,Liberty Street,10281,07/23/2008
2183,40.7026141,-74.0127818,Whitehall Street,10004,07/23/2008
2129,40.7402835,-73.9732564,FDR DR W LA,10016,09/03/2008
2125,40.7476383,-73.9687855,FDR DR SVC RD W,10017,09/03/2008
2075,40.7655084,-73.9761126,Central Park South,10019,08/06/2008
2071,40.7653774,-73.9799537,57th Street,10019,10/08/2008
2047,40.7716737,-73.9675106,5th Avenue,10021,09/03/2008
2042,40.7796378,-73.9735945,Central Park West,10024,08/06/2008
